# This is the geometry.
24645 atoms
1 atom types

0.00 200.00 xlo xhi
0.00 50.00 ylo yhi
0.00 50.00 zlo zhi

Masses

1 28.000

Atoms

1 1 47.40583 49.15204 45.58155
2 1 1.52967 46.36323 39.50232
3 1 3.96606 47.09970 28.89991
4 1 62.61852 23.69610 5.30400
5 1 19.89093 13.80072 34.40557
6 1 39.03486 47.48867 37.84146
7 1 41.45960 2.91938 26.75596
8 1 32.98624 46.48503 33.37274
9 1 142.37579 13.78275 12.42932
10 1 6.41333 24.88086 47.06199
11 1 39.47392 6.58919 4.85473
12 1 192.91139 46.09927 9.69429
13 1 114.77892 38.96849 33.68743
14 1 139.84553 38.47666 29.77842
15 1 194.92828 26.29153 12.67706
16 1 130.87009 26.52778 38.23643
17 1 52.17365 32.59851 17.82596
18 1 39.28192 5.46245 40.27918
19 1 172.29266 36.33409 30.82230
20 1 74.14514 22.02813 24.98263
21 1 73.76710 24.80478 37.73604
22 1 108.58275 4.93390 35.99387
23 1 136.55971 3.34984 13.49228
24 1 164.57521 17.93690 42.90387
25 1 26.27849 32.56606 40.12852
26 1 15.52065 9.18545 36.77632
27 1 168.18156 6.55195 1.59374
28 1 44.20121 48.42742 44.36364
29 1 150.58226 9.91712 5.81717
30 1 68.60460 43.55625 2.31078
31 1 1.95008 2.87149 31.78861
32 1 79.14156 31.65902 29.50225
33 1 41.85601 26.71997 33.39878
34 1 93.61704 37.06754 34.83272
35 1 72.92008 34.51284 28.76464
36 1 119.01028 20.49377 12.94154
37 1 182.74681 45.40053 17.99425
38 1 99.43935 5.33002 29.34383
39 1 69.60451 18.15663 17.19504
40 1 72.61810 22.89838 28.20619
41 1 174.05776 46.59323 40.59002
42 1 76.95725 38.60267 16.64399
43 1 160.70602 44.27913 15.60061
44 1 105.29287 31.69214 11.63646
45 1 7.28061 2.79948 26.62004
46 1 52.87594 29.41583 5.84926
47 1 33.03200 43.15854 27.13195
48 1 47.56133 11.37616 37.01702
49 1 24.53326 12.99071 42.85032
50 1 136.52565 24.89758 28.90708
51 1 172.93822 45.93902 33.38959
52 1 17.80468 39.31683 20.14041
53 1 20.93988 16.15731 30.33318
54 1 196.44027 41.17243 42.11224
55 1 43.57409 41.93431 46.67367
56 1 13.70481 7.82743 8.96892
57 1 50.47162 10.96521 30.17838
58 1 198.55091 14.33268 39.31240
59 1 42.66775 45.22415 22.19252
60 1 82.36939 33.60611 44.77216
61 1 76.33399 21.97731 5.28903
62 1 159.30690 40.09973 1.99623
63 1 30.33266 11.40332 29.02157
64 1 121.99540 40.25645 41.50009
65 1 9.70387 45.08948 25.69335
66 1 53.61581 37.43419 38.13250
67 1 103.53831 22.08057 10.11517
68 1 109.71669 43.24520 44.84022
69 1 91.85459 20.13462 44.14453
70 1 61.89776 11.19367 6.55865
71 1 52.77337 44.49594 49.33337
72 1 31.49843 6.21028 0.63328
73 1 191.28270 29.47028 40.50796
74 1 53.78278 7.71231 12.23353
75 1 182.43909 29.17522 21.48043
76 1 9.90779 49.33276 24.67250
77 1 106.60344 33.85915 27.11964
78 1 139.74563 23.56852 43.69541
79 1 84.32288 10.26975 49.75996
80 1 139.63979 15.76234 24.91270
81 1 53.87999 1.40440 2.87111
82 1 62.56480 8.33374 28.15658
83 1 173.55628 10.22469 16.56388
84 1 21.97379 10.66549 21.99047
85 1 39.66399 49.12120 26.11638
86 1 176.65113 38.00141 15.45331
87 1 157.85549 8.32456 22.76312
88 1 199.41582 30.60755 9.32353
89 1 79.22026 18.68436 38.09842
90 1 183.84674 26.56945 4.74969
91 1 180.61481 17.44605 42.36551
92 1 75.65892 30.89173 2.49822
93 1 184.43351 12.08753 27.65455
94 1 55.42363 10.12587 49.56604
95 1 179.56752 17.84667 7.20300
96 1 83.09407 36.23155 10.89214
97 1 113.82308 28.22762 35.52407
98 1 138.87932 20.63025 33.78699
99 1 101.87689 4.37160 1.61718
100 1 38.30084 49.30254 5.61169
101 1 38.56546 49.72369 18.37321
102 1 83.58153 21.52904 8.78018
103 1 133.26222 24.82710 10.66706
104 1 147.32498 23.29744 31.17637
105 1 75.59451 19.05468 31.84372
106 1 42.41450 41.72277 21.51449
107 1 147.96352 46.85783 42.74557
108 1 12.89680 20.61004 6.76964
109 1 124.31358 9.80144 43.13741
110 1 20.40817 35.52722 24.16428
111 1 68.67284 13.87366 36.65624
112 1 5.30747 15.35518 16.42077
113 1 118.61582 37.15643 41.62069
114 1 137.77300 37.24476 23.22356
115 1 95.36462 42.98656 39.25815
116 1 189.41126 14.86816 49.31753
117 1 127.33690 20.98845 38.74531
118 1 128.63949 30.35052 34.58918
119 1 161.88455 29.65834 16.50637
120 1 24.73220 37.09520 17.16275
121 1 32.31312 17.39645 31.04501
122 1 20.35282 35.23490 32.42353
123 1 190.39763 17.20950 30.81022
124 1 28.50461 12.43074 15.36256
125 1 115.66130 5.03958 20.70583
126 1 4.38676 38.18733 5.98153
127 1 42.19206 34.61759 22.03317
128 1 71.00360 38.43537 13.49964
129 1 124.75687 1.09816 11.25512
130 1 86.96665 19.52251 15.74255
131 1 171.00399 47.00391 9.23374
132 1 84.49091 28.17994 2.80584
133 1 156.12483 34.82000 43.66285
134 1 133.70973 43.39488 0.79889
135 1 27.62263 4.26905 44.61948
136 1 139.14452 49.51966 16.30928
137 1 80.86767 37.98129 25.09146
138 1 79.43791 44.63925 17.39478
139 1 165.50369 0.24094 2.27123
140 1 30.66930 37.97974 34.46775
141 1 8.50202 27.56384 41.52227
142 1 57.86655 36.14070 2.02006
143 1 15.76621 1.27500 28.53524
144 1 41.76254 9.05645 1.18870
145 1 71.63328 38.68802 38.38746
146 1 174.21968 14.95316 9.82356
147 1 17.10588 36.82172 37.28873
148 1 185.29412 24.28065 42.45284
149 1 20.69500 13.25530 0.31203
150 1 106.55787 45.52491 34.84994
151 1 193.28289 25.50547 48.12247
152 1 130.63066 5.68858 46.27913
153 1 85.93682 18.92395 31.06448
154 1 128.02138 7.19865 22.97996
155 1 137.14516 23.65760 32.52702
156 1 160.64141 37.85759 44.10400
157 1 57.88283 35.62899 2.13408
158 1 19.42209 48.44465 39.25591
159 1 41.74728 32.56073 37.59501
160 1 166.43691 40.16680 48.78046
161 1 126.88052 38.59920 26.50091
162 1 160.51971 36.22889 29.90207
163 1 24.12092 16.69070 33.75245
164 1 18.74966 11.21655 32.43972
165 1 199.95304 19.03853 47.90041
166 1 117.96550 38.53672 43.07336
167 1 81.01370 0.94856 46.38282
168 1 171.96084 0.61730 8.26452
169 1 97.16105 12.94431 16.09617
170 1 183.55908 5.08515 10.91412
171 1 37.07320 4.08877 14.89785
172 1 130.62320 1.88388 43.77993
173 1 54.05244 39.93916 5.88382
174 1 113.97517 6.08765 24.60516
175 1 3.22749 28.42879 27.90082
176 1 95.48531 25.13539 2.85586
177 1 50.21365 18.71051 22.75209
178 1 109.82668 34.80254 9.65224
179 1 94.62979 3.88307 10.31650
180 1 187.46951 19.14660 46.58054
181 1 192.10335 39.01409 6.70542
182 1 32.62514 0.56780 6.51036
183 1 42.73695 41.29690 20.07981
184 1 28.76924 21.85694 2.72051
185 1 36.95126 22.95929 37.99131
186 1 115.41481 1.76943 16.46329
187 1 136.59624 38.26496 42.93109
188 1 8.65710 22.69137 44.65545
189 1 78.28991 26.47940 31.92772
190 1 54.46780 23.34569 39.20067
191 1 192.79826 27.63238 48.62258
192 1 136.35180 3.56594 38.39564
193 1 119.62093 14.62754 23.48859
194 1 0.21030 38.53090 5.32267
195 1 89.35453 0.48368 23.74908
196 1 133.81529 36.65985 3.95997
197 1 172.08341 28.24246 25.08630
198 1 86.91098 15.98026 41.37226
199 1 194.48032 3.86571 10.62117
200 1 52.81338 40.49212 43.39434
201 1 155.68103 16.05454 9.25158
202 1 6.24587 26.87478 11.63259
203 1 176.15965 39.54516 18.92410
204 1 185.98232 38.21601 43.26661
205 1 20.29100 45.13717 40.04750
206 1 52.87270 27.47077 0.40047
207 1 107.12074 47.44727 35.13886
208 1 183.81804 16.03393 35.54852
209 1 95.34190 20.47621 47.11219
210 1 137.75247 29.37036 6.88143
211 1 151.19126 39.12067 31.12331
212 1 144.09742 20.98573 34.55874
213 1 110.60484 28.80944 4.24272
214 1 135.88802 22.10552 0.23314
215 1 142.67922 37.45843 40.30534
216 1 58.64546 26.91769 10.86724
217 1 100.18041 10.49020 23.15439
218 1 2.79287 24.40764 23.39975
219 1 126.83004 5.33789 38.36658
220 1 111.86906 48.17032 16.58540
221 1 55.38969 49.09965 4.37702
222 1 97.94169 31.59115 45.06807
223 1 51.84449 41.12375 8.55171
224 1 99.09618 26.32230 45.54171
225 1 54.10180 12.47420 45.75106
226 1 23.84906 35.01193 33.20099
227 1 75.44742 31.01445 17.63427
228 1 98.44005 3.47421 18.17679
229 1 164.81881 8.73625 12.77274
230 1 54.28511 14.70861 47.95031
231 1 127.59101 4.95460 15.33583
232 1 1.81514 22.43857 7.87435
233 1 94.77458 38.59527 17.51443
234 1 107.56350 6.78263 42.81343
235 1 45.44233 20.52151 31.73357
236 1 177.61427 30.19462 37.91290
237 1 185.04623 36.36331 3.74731
238 1 179.92633 24.20863 9.26171
239 1 117.62661 45.44791 16.13014
240 1 62.05926 36.66819 26.33344
241 1 0.64336 28.67017 36.07842
242 1 56.23156 21.85113 20.79793
243 1 4.41340 19.61887 24.62317
244 1 57.51463 37.26610 8.45145
245 1 4.69599 30.66868 17.56845
246 1 149.09300 24.91510 19.72664
247 1 116.14753 41.64083 21.90929
248 1 98.72111 28.12639 49.63501
249 1 99.03933 9.21412 10.84675
250 1 119.13308 5.18233 37.57955
251 1 117.17871 3.20060 20.23336
252 1 193.40707 12.98510 25.66895
253 1 35.49180 15.82209 31.93791
254 1 188.09354 5.38086 44.92152
255 1 196.65942 19.10433 28.13027
256 1 156.64115 9.90974 29.12414
257 1 110.02410 16.69335 44.86835
258 1 87.05483 3.16289 39.84927
259 1 104.27995 1.08367 44.30702
260 1 142.00848 7.47634 19.51364
261 1 107.74350 34.34439 33.28229
262 1 104.86567 45.68285 2.99488
263 1 33.85609 41.05432 20.39443
264 1 7.03760 37.56347 9.73755
265 1 161.22437 30.93557 21.76987
266 1 120.26169 35.32187 10.18073
267 1 181.49591 41.27734 2.86412
268 1 159.50109 14.80358 20.95318
269 1 11.20447 47.80690 1.94134
270 1 86.01386 0.05002 15.29873
271 1 50.11126 45.07157 38.09938
272 1 155.68456 29.36199 43.87383
273 1 6.45456 18.97006 23.18671
274 1 127.84871 26.57987 22.73875
275 1 183.56332 5.97878 20.63984
276 1 103.69404 11.70588 44.63672
277 1 36.02816 47.57339 4.06578
278 1 152.26608 14.60487 28.07506
279 1 67.51934 17.60269 39.27892
280 1 96.95881 16.78568 21.46556
281 1 135.81844 27.81066 41.51991
282 1 136.33682 6.27600 7.70827
283 1 189.69379 24.01012 8.52858
284 1 112.79499 42.06877 28.19004
285 1 140.13649 25.11080 34.34964
286 1 23.01504 15.05290 21.09205
287 1 110.99035 38.35177 48.79432
288 1 42.11646 41.01738 25.48284
289 1 183.53743 13.83661 37.76660
290 1 184.48961 11.39838 2.33214
291 1 0.90713 4.95266 37.38290
292 1 137.14636 20.48184 41.49238
293 1 197.30616 16.21200 1.99584
294 1 6.07043 9.96597 23.35279
295 1 3.74671 29.44910 23.76750
296 1 81.81646 46.43509 41.85856
297 1 30.15807 31.44665 45.24688
298 1 9.52600 42.15926 34.79404
299 1 185.74292 1.15528 0.94465
300 1 164.17944 48.33079 6.78786
301 1 141.59307 25.35742 10.59625
302 1 1.22670 23.56623 30.47571
303 1 70.21002 5.05092 21.77809
304 1 172.20139 27.57535 48.43551
305 1 162.12564 32.14620 14.94595
306 1 171.99986 34.27064 32.98775
307 1 0.24888 36.95341 45.35036
308 1 3.21405 2.16684 3.96011
309 1 184.11752 13.49914 37.62824
310 1 2.69709 30.19862 45.71803
311 1 101.39445 3.14859 11.92326
312 1 74.50421 12.25426 0.18947
313 1 172.83659 8.21814 39.60994
314 1 135.61237 45.02769 5.54750
315 1 74.90441 7.11794 28.84349
316 1 168.86990 11.15838 6.91019
317 1 198.31485 47.63438 45.05864
318 1 100.86958 7.97521 45.64867
319 1 130.45605 20.83474 7.69979
320 1 152.55542 28.81951 18.11393
321 1 112.04676 7.39757 45.66969
322 1 199.37244 7.52986 37.52407
323 1 5.67199 8.56040 23.50037
324 1 42.46600 14.10245 37.84947
325 1 46.24149 8.64879 48.33020
326 1 191.06687 38.19979 29.52171
327 1 46.02999 26.65575 18.92266
328 1 104.83971 12.77504 23.37998
329 1 73.66033 1.88978 39.72048
330 1 3.54790 5.85997 35.82471
331 1 86.96459 4.17719 34.44036
332 1 14.29662 36.76505 16.99689
333 1 38.58263 14.94181 14.01284
334 1 145.03267 49.00510 28.96952
335 1 99.41411 11.50094 11.94114
336 1 157.01780 31.06512 4.69952
337 1 168.24948 45.03284 41.45512
338 1 120.17309 17.99393 28.24451
339 1 175.44174 2.10625 37.58649
340 1 38.41271 18.56413 22.49246
341 1 145.57518 48.31868 27.53518
342 1 133.43030 43.72430 18.87221
343 1 52.22398 36.40160 44.95407
344 1 14.47870 24.99993 31.06202
345 1 154.41276 48.61366 48.72156
346 1 157.67401 8.43018 45.48064
347 1 102.10882 17.23410 20.03545
348 1 23.76538 35.87312 2.88754
349 1 36.20091 42.24480 32.82447
350 1 113.82814 15.49497 4.62588
351 1 169.16187 46.89576 9.52515
352 1 164.33480 27.69840 35.79350
353 1 107.91737 20.09153 33.12668
354 1 138.65169 39.15248 16.45403
355 1 65.60989 6.31026 18.40005
356 1 91.96849 16.87138 7.03175
357 1 142.09790 34.05425 46.28604
358 1 178.45896 20.06247 0.11715
359 1 49.98735 35.70418 36.02328
360 1 119.89639 27.53463 22.40942
361 1 193.81867 40.73186 26.89860
362 1 196.19640 28.22910 45.82871
363 1 59.01957 8.25030 14.63620
364 1 139.23818 37.92611 28.05786
365 1 78.37647 9.51297 35.45210
366 1 145.07383 37.59065 37.80854
367 1 71.53980 38.69235 3.82059
368 1 180.32843 46.27248 8.91906
369 1 160.56039 21.32591 17.36950
370 1 139.13808 32.28600 38.56122
371 1 194.25224 38.60149 14.77499
372 1 80.43117 20.46771 1.69905
373 1 73.70297 34.83880 3.86310
374 1 56.02824 20.08571 3.44895
375 1 63.64607 38.51163 23.60345
376 1 163.34698 35.57845 43.87459
377 1 186.20503 31.26066 9.96780
378 1 171.14950 34.87549 22.97888
379 1 28.23667 37.93735 3.42277
380 1 173.54724 18.71130 10.99228
381 1 168.37645 12.06125 22.77572
382 1 35.88099 37.06315 4.79218
383 1 82.43352 19.64750 38.02904
384 1 61.15641 13.48002 7.03742
385 1 109.63964 29.77833 41.71804
386 1 148.70943 43.57339 9.62083
387 1 184.78531 14.46543 23.88097
388 1 49.85948 10.52116 39.59381
389 1 157.53490 21.69254 26.36720
390 1 149.54927 10.59431 43.65781
391 1 118.58144 47.84034 44.31099
392 1 188.81970 23.99418 24.56390
393 1 59.04144 26.75682 6.66128
394 1 167.73466 3.59863 28.88504
395 1 184.35548 22.73716 7.23702
396 1 192.38068 8.20297 42.14549
397 1 178.46903 5.93498 39.56171
398 1 131.45468 21.85065 41.67536
399 1 114.10784 19.85280 35.45341
400 1 64.36453 41.99459 17.94290
401 1 77.94394 3.81848 15.47721
402 1 58.64000 7.63479 26.31118
403 1 4.00192 45.10908 49.87316
404 1 45.61502 42.70058 16.58783
405 1 121.90907 10.71366 12.00718
406 1 87.20562 17.53814 4.75891
407 1 79.10316 45.28466 37.44102
408 1 54.66648 36.09591 33.97548
409 1 171.68384 39.44471 34.31182
410 1 26.40250 20.97145 42.89028
411 1 173.90060 40.05531 28.86344
412 1 176.80824 28.65878 40.58284
413 1 28.24893 4.55212 9.86776
414 1 66.83768 34.74379 49.83238
415 1 182.22806 22.84927 18.63005
416 1 65.55012 10.33389 21.81527
417 1 88.86827 48.02027 15.37728
418 1 94.37772 10.67161 12.01251
419 1 164.42063 40.74996 2.98347
420 1 120.23032 18.17346 32.97942
421 1 105.05054 6.56689 20.16712
422 1 77.27268 30.29009 0.29629
423 1 186.95319 41.67784 34.93088
424 1 113.19387 35.40065 15.81020
425 1 175.03837 4.23046 42.31227
426 1 110.18787 32.53591 33.95688
427 1 95.88406 27.93236 40.44049
428 1 25.44869 27.17062 6.50804
429 1 102.13352 8.94458 40.29467
430 1 136.45599 11.02434 39.01723
431 1 117.12843 8.90471 4.64868
432 1 120.58647 27.90853 36.26537
433 1 21.46666 43.21741 45.51513
434 1 120.37923 49.60783 49.57022
435 1 146.50158 13.36954 25.03087
436 1 174.78742 24.05187 30.07011
437 1 167.62358 2.30424 12.77096
438 1 56.74619 16.58059 3.45951
439 1 124.86845 19.57875 46.50045
440 1 162.14780 22.97916 23.78577
441 1 51.73053 24.81417 21.86697
442 1 157.82849 25.67860 37.92282
443 1 167.59751 41.54929 17.05639
444 1 142.06793 40.56588 1.55554
445 1 100.30541 33.62062 26.12737
446 1 79.19348 15.30641 17.81993
447 1 157.29396 46.70561 3.34472
448 1 142.33296 36.55809 32.17898
449 1 157.67206 32.61605 29.41111
450 1 43.85441 38.58003 14.37892
451 1 191.07736 28.41386 8.37365
452 1 76.81779 7.28405 36.71785
453 1 144.52880 18.55089 0.50339
454 1 69.62190 45.55394 38.90372
455 1 137.24958 34.01864 28.18216
456 1 26.12772 38.13329 24.21299
457 1 0.51644 6.86497 21.05173
458 1 110.61793 9.70538 27.64175
459 1 133.08503 2.27168 15.77407
460 1 106.53405 24.35928 12.66557
461 1 166.03579 35.98195 13.12415
462 1 4.74743 2.90095 3.00939
463 1 122.20278 30.32747 6.71752
464 1 199.99344 47.98509 16.28593
465 1 42.14858 12.47576 34.24839
466 1 197.33962 24.31030 2.13566
467 1 96.68585 15.68344 15.37705
468 1 121.94977 36.89796 9.29351
469 1 12.40142 18.08429 25.99149
470 1 89.34746 19.32440 26.53564
471 1 157.25943 46.95788 16.18611
472 1 127.97465 21.15004 14.61504
473 1 23.53353 40.60275 35.86515
474 1 198.60545 2.97967 5.50055
475 1 176.76260 17.36158 12.34030
476 1 10.11870 4.00001 26.76016
477 1 35.26172 41.72267 24.53685
478 1 31.11844 49.73526 4.21792
479 1 60.25741 9.17328 26.71357
480 1 112.19467 48.78106 4.83828
481 1 15.57096 13.98377 46.30860
482 1 58.67985 25.30163 19.67390
