# This is the geometry.
102277 atoms
1 atom types

0.00 830.00 xlo xhi
0.00 50.00 ylo yhi
0.00 50.00 zlo zhi

Masses

1 28.000

Atoms

1 1 196.73421 23.06597 29.50604
2 1 6.34815 13.89755 44.50405
3 1 16.45916 13.01946 24.25271
4 1 259.86687 12.37687 8.27316
5 1 82.54737 10.12454 25.28833
6 1 161.99466 11.55733 38.30264
7 1 172.05736 1.81734 43.04515
8 1 136.89289 44.70032 14.64384
9 1 590.85954 48.06550 18.75753
10 1 26.61534 18.08590 40.27484
11 1 163.81678 11.83915 21.24948
12 1 800.58227 42.14666 3.66357
13 1 476.33250 14.47398 11.32263
14 1 580.35896 19.74406 21.44034
15 1 808.95238 43.50980 44.09153
16 1 543.11089 31.36130 34.83773
17 1 216.52066 8.99843 39.24421
18 1 163.01997 8.45423 24.87375
19 1 715.01456 26.46857 37.36371
20 1 307.70231 10.16661 27.44599
21 1 306.13345 32.25488 22.23338
22 1 450.61842 41.31775 10.82410
23 1 566.72279 2.87863 21.00573
24 1 682.98713 45.70246 39.20330
25 1 109.05573 6.48651 18.65277
26 1 64.41068 44.39295 13.45607
27 1 697.95347 11.49588 38.08292
28 1 183.43502 40.93114 36.60406
29 1 624.91637 2.39851 5.65957
30 1 284.70910 24.72074 23.24566
31 1 8.09283 41.96726 38.29533
32 1 328.43748 19.33924 14.48734
33 1 173.70244 45.07800 40.03989
34 1 388.51073 15.56343 35.27133
35 1 302.61834 12.98935 24.17798
36 1 493.89267 13.57880 20.62776
37 1 758.39926 7.39131 28.93045
38 1 412.67332 8.18887 23.50166
39 1 288.85872 18.45252 18.11769
40 1 301.36510 31.84982 0.88306
41 1 722.33970 38.79756 38.77930
42 1 319.37260 15.97643 32.53868
43 1 666.92997 16.31638 5.68963
44 1 436.96541 41.81002 8.19590
45 1 30.21452 8.96286 47.61637
46 1 219.43516 23.73970 2.78568
47 1 137.08282 5.73045 26.81121
48 1 197.37952 5.76888 23.44321
49 1 101.81301 18.97677 22.88591
50 1 566.58146 43.47201 34.69321
51 1 717.69360 39.76903 29.86128
52 1 73.88941 47.56071 47.19550
53 1 86.90052 11.04726 13.88629
54 1 815.22711 10.01627 5.42003
55 1 180.83248 11.21419 18.25700
56 1 56.87495 16.07017 43.06746
57 1 209.45721 18.72017 6.04640
58 1 823.98626 13.67118 40.28429
59 1 177.07118 3.98878 23.90456
60 1 341.83295 22.21921 23.14659
61 1 316.78604 25.76037 10.60790
62 1 661.12363 15.72930 47.87172
63 1 125.88052 38.49108 33.51276
64 1 506.28090 1.80806 10.53845
65 1 40.27106 2.04067 42.44472
66 1 222.50561 20.86243 22.25651
67 1 429.68397 41.99121 17.30612
68 1 455.32427 38.60184 15.78468
69 1 381.19655 47.10137 25.97287
70 1 256.87569 37.78466 5.02509
71 1 219.00947 35.67023 19.31376
72 1 130.71847 41.59220 22.53366
73 1 793.82319 20.64358 1.58448
